z,alpha,dalpha_dz,d2alpha_dz2,Rule1Weight,Rule2Weight,Rule3Weight,DominantRule
-0.565,0.06645967118196572,0.12151883632195704,0.24247093026799593,0.5538328662132893,0.4371183009978709,0.009048832788839804,1
-0.5640000000000001,0.06658131125357838,0.12176147400540227,0.2428051377317828,0.5529147285315098,0.43798541691933296,0.009099854549157236,1
-0.563,0.06670319412997652,0.1220044465974206,0.24314075440859373,0.5519961644529016,0.438852703854205,0.00915113169289341,1
-0.562,0.06682532014677323,0.12224775551421946,0.2434777943149944,0.5510771798021044,0.43972015492456284,0.009202665273332964,1
-0.5609999999999999,0.06694768964100496,0.12249140218605059,0.24381627152653107,0.5501577804149009,0.440587763238352,0.00925445634674718,1
-0.56,0.06707030295114533,0.12273538805727252,0.24415620012568895,0.5492379721380768,0.44145552188952736,0.009306505972395771,1
-0.5589999999999999,0.06719316041711951,0.12297971458630197,0.24449759423311712,0.5483177608292757,0.4423234239581954,0.009358815212528895,1
-0.558,0.06731626238031793,0.12322438324573876,0.24484046801803694,0.5473971523568565,0.4431914625107544,0.00941138513238893,1
-0.5569999999999999,0.06743960918361099,0.12346939552233804,0.24518483564273086,0.5464761525997485,0.4440596306000393,0.009464216800212442,1
-0.556,0.06756320117136261,0.12371475291702422,0.2455307113700953,0.5455547674473067,0.4449279212654615,0.0095173112872319,1
-0.5549999999999999,0.06768703868944503,0.12396045694507823,0.24587810945955724,0.5446330027991667,0.4457963275331557,0.009570669667677594,1
-0.554,0.06781112208525276,0.12420650913594333,0.2462270441670742,0.5437108645650989,0.4466648424161218,0.009624293018779373,1
-0.5529999999999999,0.06793545170771692,0.12445291103341238,0.2465775298526871,0.5427883586648605,0.447533458914371,0.009678182420768408,1
-0.552,0.06806002790731959,0.12469966419564871,0.24692958085908967,0.5418654910280509,0.44840217001506993,0.009732338956879,1
-0.5509999999999999,0.06818485103610822,0.12494677019513056,0.24728321156367006,0.5409422675939618,0.44927096869268796,0.009786763713350289,1
-0.55,0.06830992144770985,0.12519423061877605,0.24763843638891925,0.5400186943114301,0.45013984790914185,0.009841457779427938,1
-0.5489999999999999,0.06843523949734577,0.1254420470679084,0.2479952697781449,0.5390947771386893,0.4510088006139449,0.009896422247365906,1
-0.548,0.06856080554184567,0.12569022115833234,0.2483537261920019,0.53817052204322,0.451877819744352,0.009951658212428003,1
-0.5469999999999999,0.06868661993966244,0.1259387545202924,0.248713820136248,0.5372459350016004,0.45274689822550995,0.0100071667728897,1
-0.546,0.06881268305088625,0.12618764879860483,0.24907556614786586,0.5363210219993563,0.453616028970604,0.01006294903003955,1
-0.5449999999999999,0.06893899523725965,0.12643690565258814,0.24943897875689935,0.53539578903081,0.4544852048810089,0.010119006088181079,1
-0.544,0.06906555686219143,0.12668652675611863,0.24980407255584236,0.5344702420989297,0.45535441884643624,0.010175339054634094,1
-0.5429999999999999,0.06919236829077188,0.12693651379769982,0.25017086214412765,0.5335443872151768,0.45622366374508677,0.010231949039736487,1
-0.542,0.06931942988978683,0.1271868684804069,0.2505393621420047,0.5326182303993556,0.45709293244379867,0.01028883715684563,1
-0.5409999999999999,0.0694467420277327,0.12743759252198383,0.2509095872078868,0.5316917776794592,0.4579622177982009,0.01034600452234002,1
-0.54,0.0695743050748308,0.12768868765482266,0.25128155200365687,0.530765035091517,0.45883151265286215,0.010403452255620721,1
-0.5389999999999999,0.06970211940304234,0.12794015562599115,0.25165527123283105,0.5298380086794418,0.45970080984144557,0.01046118147911288,1
-0.538,0.06983018538608278,0.12819199819728833,0.2520307596266811,0.5289107044948747,0.46057010218685807,0.010519193318267214,1
-0.5369999999999999,0.06995850339943692,0.1284442171452445,0.2524080318956621,0.5279831285970322,0.4614393825014063,0.010577488901561474,1
-0.536,0.07008707382037327,0.12869681426107965,0.2527871028022708,0.5270552870525509,0.4623086435869473,0.010636069360501831,1
-0.5349999999999999,0.07021589702795908,0.12894979135084905,0.2531679871436985,0.5261271859353317,0.46317787823504386,0.010694935829624361,1
-0.534,0.07034497340307497,0.12920315023536705,0.2535506996859114,0.5251988313263858,0.46404707922711774,0.01075408944649638,1
-0.5329999999999999,0.07047430332842981,0.12945689275022088,0.25393525524344795,0.5242702293136771,0.4649162393346051,0.01081353135171787,1
-0.532,0.07060388718857541,0.12971102074585394,0.2543216686690106,0.5233413859919674,0.4657853513191098,0.010873262688922756,1
-0.5309999999999999,0.07073372536992152,0.1299655360875589,0.25470995481183234,0.5224123074626587,0.4666544079325609,0.010933284604780363,1
-0.53,0.07086381826075053,0.1302204406554776,0.25510012850726826,0.5214829998336368,0.46752340191736663,0.010993598248996627,1
-0.5289999999999999,0.07099416625123248,0.13047573634457343,0.2554922046357764,0.5205534692191132,0.4683923260065714,0.011054204774315481,1
-0.528,0.07112476973343967,0.13073142506474916,0.25588619811597857,0.5196237217394686,0.46926117292401137,0.011115105336520022,1
-0.5269999999999999,0.07125562910136198,0.1309875087408054,0.2562821238283328,0.5186937635210933,0.4701299353844728,0.01117630109443392,1
-0.526,0.07138674475092129,0.13124398931240583,0.25667999667758323,0.5177636006962302,0.47099860609384736,0.01123779320992249,1
-0.5249999999999999,0.07151811707998679,0.13150086873416056,0.2570798316205156,0.5168332394028146,0.4718671777492914,0.01129958284789406,1
-0.524,0.0716497464883896,0.13175814897564686,0.257481643600038,0.5159026857843171,0.4727356430393819,0.01136167117630105,1
-0.5229999999999999,0.07178163337793808,0.13201583202136064,0.25788544754865006,0.5149719459895818,0.4736039946442769,0.011424059366141293,1
-0.522,0.07191377815243233,0.13227391987074416,0.2582912584370154,0.5140410261726694,0.4744722252358714,0.011486748591459038,1
-0.5209999999999999,0.07204618121767957,0.13253241453823467,0.25869909121845036,0.5131099324926948,0.475340327477959,0.01154974002934623,1
-0.52,0.0721788429815088,0.13279131805318106,0.25910896089137414,0.5121786711136683,0.47620829402638815,0.01161303485994355,1
-0.519,0.07231176385378593,0.13305063246001742,0.2595208824403281,0.5112472482043349,0.4770761175292236,0.011676634266441515,1
-0.518,0.07244494424642883,0.13331035981806172,0.25993487082556754,0.5103156699380131,0.4779437906269054,0.011740539435081668,1
-0.517,0.07257838457342206,0.13357050220166855,0.26035094108714496,0.5093839424924345,0.47881130595240806,0.011804751555157499,1
-0.516,0.07271208525083217,0.133831061700236,0.26076910821654065,0.5084520720495822,0.47967865613140237,0.011869271819015582,1
-0.515,0.07284604669682253,0.13409204041810163,0.2611893872052349,0.5075200647955294,0.4805458337824141,0.011934101422056594,1
-0.514,0.07298026933166837,0.13435344047464648,0.26161179306899407,0.5065879269202777,0.4814128315169861,0.011999241562736325,1
-0.513,0.07311475357777182,0.13461526400423962,0.26203634081664573,0.5056556646175953,0.48227964193983813,0.012064693442566618,1
-0.512,0.07324949985967685,0.13487751315627977,0.26246304548477295,0.5047232840848547,0.48314625764902897,0.012130458266116355,1
-0.511,0.07338450860408438,0.13514019009520917,0.26289192208914214,0.5037907915228705,0.4840126712361169,0.012196537241012474,1
-0.51,0.07351978023986727,0.13540329700045806,0.2633229856073558,0.502858193135737,0.48487887528632206,0.01226293157794085,1
-0.509,0.0736553151980853,0.13566683606642388,0.263756251075997,0.5019254951306652,0.48574486237868775,0.012329642490647176,1
-0.508,0.07379111391200012,0.13593080950261005,0.2641917335524655,0.5009927037178199,0.4866106250862422,0.012396671195937868,1
-0.507,0.07392717681709052,0.1361952195335288,0.26462944800048604,0.5000598251101575,0.48747615597616156,0.012464018913681032,1
-0.506,0.07406350435106718,0.13646006839861102,0.2650694094184778,0.49912686552326146,0.48834144760993126,0.012531686866807225,1
-0.505,0.07420009695388774,0.13672535835236577,0.26551163286037105,0.4981938311751805,0.48920649254350934,0.012599676281310236,1
-0.504,0.07433695506777191,0.13699109166433177,0.2659561333176461,0.49726072828626383,0.490071283327488,0.012667988386248047,1
-0.503,0.0744740791372164,0.13725727061900106,0.2664029257540277,0.4963275630789985,0.49093581250725804,0.012736624413743534,1
-0.502,0.07461146960900991,0.13752389751583982,0.2668520251818127,0.495394341777845,0.49180007262316966,0.01280558559898532,1
-0.501,0.07474912693224808,0.13779097466936469,0.2673034466132982,0.49446107060907407,0.4926640562106974,0.01287487318022839,1
-0.5,0.07488705155834864,0.13805850440906642,0.2677572049844532,0.4935277558006025,0.4935277558006025,0.01294448839879498,1
-0.499,0.07502524394106622,0.1383264890793336,0.26821331525553305,0.492594403581829,0.49439116391909566,0.013014432499075263,2
-0.498,0.07516370453650731,0.13859493103957748,0.2686717924214874,0.49166102018347063,0.4952542730880014,0.013084706728527976,2
-0.497,0.07530243380314537,0.13886383266417657,0.26913265142522436,0.490727611837398,0.4961170758249208,0.013155312337681168,2
