y,delta,z,alpha,mu1,mu2,mu3
1.24,-1.04,0.11696803,0.26721865,0.10099966,0.6897401,0.20926024
1.24,-1.0,0.121043704,0.26925385,0.099586636,0.6887765,0.21163686
1.24,-0.96,0.12511548,0.2712993,0.098189935,0.68778217,0.21402793
1.24,-0.92,0.12918264,0.27335438,0.096809804,0.6867574,0.21643282
1.24,-0.88,0.13324444,0.27541876,0.095446214,0.6857027,0.2188511
1.24,-0.84,0.13730015,0.2774919,0.094099365,0.68461853,0.2212821
1.24,-0.8,0.14134906,0.27957347,0.09276931,0.68350536,0.22372538
1.24,-0.76,0.14539056,0.28166285,0.091456115,0.68236357,0.22618026
1.24,-0.72,0.14942399,0.28375977,0.09015979,0.6811939,0.22864632
1.24,-0.68,0.15344866,0.28586373,0.08888042,0.67999667,0.23112297
1.24,-0.64,0.15746418,0.2879743,0.087617956,0.6787724,0.23360972
1.24,-0.6,0.1614698,0.290091,0.0863724,0.6775216,0.23610596
1.24,-0.56,0.16546519,0.29221362,0.08514371,0.676245,0.23861134
1.24,-0.52,0.16944972,0.2943415,0.0839319,0.67494285,0.2411252
1.24,-0.48,0.17342298,0.29647446,0.08273689,0.673616,0.24364711
1.24,-0.44,0.17738456,0.29861203,0.08155856,0.6722648,0.2461766
1.24,-0.4,0.181334,0.30075383,0.08039693,0.6708899,0.24871318
1.24,-0.36,0.18527104,0.30289948,0.07925182,0.6694919,0.25125635
1.24,-0.32,0.1891952,0.30504864,0.078123145,0.66807115,0.25380573
1.24,-0.28,0.19310628,0.30720103,0.07701078,0.66662836,0.25636086
1.24,-0.24,0.19700392,0.30935624,0.07591463,0.6651642,0.25892127
1.24,-0.2,0.20088784,0.31151396,0.07483458,0.6636788,0.26148656
1.24,-0.16,0.20475785,0.31367394,0.07377042,0.6621732,0.26405638
1.24,-0.12,0.20861365,0.31583577,0.072722055,0.66064775,0.26663026
1.24,-0.08,0.21245515,0.31799927,0.07168929,0.6591028,0.2692079
1.24,-0.04,0.21628207,0.32016408,0.07067197,0.6575392,0.27178887
1.24,0.0,0.22009431,0.32232988,0.06966996,0.6559572,0.27437276
1.24,0.04,0.22389169,0.32449663,0.06868308,0.6543576,0.2769594
1.24,0.08,0.22767405,0.3266638,0.06771117,0.6527406,0.27954823
1.24,0.12,0.23144141,0.32883126,0.066753976,0.6511069,0.28213906
1.24,0.16,0.23519358,0.33099884,0.06581134,0.64945704,0.28473163
1.24,0.2,0.23893054,0.3331662,0.06488313,0.6477914,0.2873255
1.24,0.24,0.24265218,0.33533317,0.063969135,0.6461105,0.2899204
1.24,0.28,0.24635854,0.33749956,0.06306913,0.6444148,0.29251614
1.24,0.32,0.25004956,0.33966517,0.062182933,0.6427047,0.2951124
1.24,0.36,0.25372526,0.34182978,0.061310355,0.6409808,0.29770893
1.24,0.4,0.2573856,0.3439932,0.06045121,0.63924336,0.30030543
1.24,0.44,0.2610306,0.3461553,0.059605267,0.637493,0.30290172
1.24,0.48,0.26466036,0.3483159,0.05877239,0.63573,0.3054976
1.24,0.52,0.26827487,0.3504749,0.057952315,0.6339549,0.30809283
1.24,0.56,0.2718743,0.35263208,0.057144858,0.6321679,0.3106872
1.24,0.6,0.27545866,0.35478738,0.05634981,0.63036954,0.3132806
1.24,0.64,0.279028,0.35694057,0.055567045,0.6285601,0.3158728
1.24,0.68,0.28258255,0.35909173,0.05479624,0.6267401,0.31846365
1.24,0.72,0.28612232,0.3612406,0.054037284,0.6249097,0.321053
1.24,0.76,0.28964752,0.36338717,0.053289924,0.62306935,0.32364073
1.24,0.8,0.2931582,0.36553127,0.05255404,0.6212193,0.32622665
1.24,0.84,0.29665467,0.36767298,0.051829338,0.61935985,0.3288108
1.24,0.88,0.30013692,0.36981198,0.051115688,0.61749136,0.33139288
1.24,0.92,0.3036053,0.37194854,0.05041286,0.6156141,0.33397302
1.24,0.96,0.30705982,0.37408236,0.04972072,0.6137284,0.33655095
1.24,1.0,0.3105009,0.37621352,0.04903898,0.61183435,0.3391267
1.24,1.04,0.3139285,0.37834188,0.048367523,0.6099323,0.34170014
1.24,1.08,0.317343,0.38046762,0.047706127,0.6080226,0.34427133
1.24,1.12,0.3207445,0.38259053,0.047054633,0.60610527,0.3468401
1.24,1.16,0.32413334,0.38471067,0.04641284,0.60418063,0.3494065
1.24,1.2,0.32750973,0.38682804,0.045780577,0.60224885,0.35197052
1.24,1.24,0.33087382,0.38894263,0.04515768,0.60031027,0.3545321
1.24,1.28,0.3342259,0.3910544,0.04454395,0.5983649,0.3570912
1.24,1.32,0.3375662,0.39316338,0.043939237,0.59641296,0.35964778
1.24,1.36,0.3408949,0.39526966,0.04334335,0.5944547,0.36220193
1.24,1.4,0.3442123,0.3973731,0.04275615,0.5924903,0.36475354
1.24,1.44,0.34751856,0.39947385,0.042177483,0.59051985,0.3673027
1.24,1.48,0.350814,0.40157175,0.04160716,0.58854353,0.36984926
1.24,1.52,0.35409874,0.4036669,0.04104505,0.58656156,0.37239334
1.24,1.56,0.35737306,0.4057594,0.040491033,0.58457404,0.37493494
1.24,1.6,0.36063722,0.4078492,0.039944906,0.5825811,0.37747407
1.24,1.64,0.36389127,0.40993622,0.039406568,0.5805829,0.38001055
1.24,1.68,0.36713552,0.4120205,0.03887586,0.57857966,0.38254452
1.24,1.72,0.37037018,0.41410208,0.03835267,0.5765714,0.3850759
1.24,1.76,0.37359536,0.4161809,0.037836857,0.57455844,0.38760474
1.24,1.8,0.3768112,0.41825703,0.0373283,0.5725409,0.3901309
1.24,1.84,0.3800179,0.42033026,0.0368269,0.57051873,0.39265433
1.24,1.88,0.38321558,0.42240074,0.036332518,0.5684924,0.39517507
1.24,1.92,0.3864043,0.42446837,0.035845052,0.566462,0.397693
1.24,1.96,0.38958433,0.42653307,0.03536438,0.5644275,0.40020812
1.24,2.0,0.39275566,0.42859492,0.03489042,0.56238925,0.40272033
1.28,-2.0,0.016152974,0.22077036,0.14094459,0.70319426,0.15586114
1.28,-1.96,0.020053633,0.22242816,0.13921474,0.7030515,0.1577338
1.28,-1.92,0.023967622,0.22410282,0.1374942,0.7028774,0.15962847
1.28,-1.88,0.027894769,0.2257944,0.1357833,0.7026715,0.16154522
1.28,-1.84,0.03183438,0.2275027,0.13408233,0.70243376,0.16348386
1.28,-1.8,0.035786062,0.22922772,0.13239165,0.70216393,0.1654444
1.28,-1.76,0.03974917,0.23096931,0.13071157,0.70186174,0.16742669
1.28,-1.72,0.043723144,0.23272732,0.12904245,0.70152694,0.1694306
1.28,-1.68,0.047707494,0.23450157,0.12738457,0.7011595,0.17145596
1.28,-1.64,0.05170147,0.23629189,0.12573825,0.7007591,0.17350255
1.28,-1.6,0.055704426,0.23809808,0.12410386,0.70032597,0.17557018
1.28,-1.56,0.059715603,0.23991987,0.1224818,0.6998597,0.17765854
1.28,-1.52,0.06373446,0.24175707,0.120872274,0.6993603,0.17976744
1.28,-1.48,0.06776007,0.24360934,0.11927562,0.69882786,0.18189651
1.28,-1.44,0.07179173,0.2454764,0.11769225,0.6982624,0.1840454
1.28,-1.4,0.075828716,0.24735802,0.11612242,0.6976638,0.18621388
1.28,-1.36,0.07987016,0.24925378,0.11456637,0.69703215,0.18840145
1.28,-1.32,0.083915286,0.25116336,0.11302448,0.69636774,0.19060776
1.28,-1.28,0.087963305,0.25308642,0.11149697,0.69567066,0.19283237
1.28,-1.24,0.09201336,0.25502256,0.109984174,0.694941,0.19507487
1.28,-1.2,0.09606463,0.2569714,0.10848632,0.6941789,0.19733477
1.28,-1.16,0.1001163,0.2589325,0.10700362,0.6933847,0.19961162
1.28,-1.12,0.104167655,0.26090556,0.10553628,0.69255877,0.20190498
1.28,-1.08,0.10821778,0.2628901,0.10408457,0.6917012,0.20421433
1.28,-1.04,0.11226588,0.2648856,0.10264872,0.69081223,0.20653906
1.28,-1.0,0.1163113,0.26689184,0.10122876,0.6898924,0.20887886
1.28,-0.96,0.12035314,0.2689082,0.09982498,0.688942,0.21123302
1.28,-0.92,0.124390796,0.2709344,0.098437406,0.68796146,0.21360117
1.28,-0.88,0.12842344,0.27296984,0.09706627,0.6869511,0.21598266
1.28,-0.84,0.13245046,0.27501425,0.0957116,0.6859113,0.21837707
1.28,-0.8,0.13647117,0.2770672,0.09437347,0.6848427,0.22078387
1.28,-0.76,0.14048494,0.2791282,0.09305194,0.6837455,0.22320254
1.28,-0.72,0.14449117,0.2811969,0.09174709,0.68262035,0.22563256
1.28,-0.68,0.1484892,0.2832728,0.09045895,0.6814677,0.2280734
1.28,-0.64,0.15247858,0.28535554,0.0891875,0.68028796,0.23052454
1.28,-0.6,0.15645875,0.28744477,0.08793274,0.6790817,0.23298559
1.28,-0.56,0.16042924,0.28954008,0.08669464,0.67784935,0.23545603
1.28,-0.52,0.16438957,0.2916411,0.08547316,0.6765915,0.23793535
1.28,-0.48,0.16833925,0.29374737,0.084268294,0.6753086,0.24042307
1.28,-0.44,0.17227796,0.29585868,0.08307991,0.67400134,0.2429188
1.28,-0.4,0.1762052,0.29797456,0.081908,0.67267,0.24542202
1.28,-0.36,0.18012075,0.30009472,0.080752395,0.6713152,0.24793237
1.28,-0.32,0.18402416,0.30221874,0.0796131,0.66993755,0.2504493
1.28,-0.28,0.18791524,0.3043465,0.07848991,0.66853756,0.2529726
1.28,-0.24,0.19179364,0.3064775,0.07738272,0.66711557,0.2555017
1.28,-0.2,0.19565901,0.30861142,0.07629148,0.6656723,0.2580362
1.28,-0.16,0.19951127,0.31074804,0.075215995,0.6642082,0.26057577
1.28,-0.12,0.20335008,0.31288704,0.074156135,0.6627239,0.26311997
1.28,-0.08,0.20717533,0.3150282,0.07311172,0.6612197,0.26566854
1.28,-0.04,0.21098675,0.31717113,0.07208269,0.6596963,0.26822102
1.28,0.0,0.21478423,0.31931567,0.07106877,0.6581541,0.27077714
1.28,0.04,0.21856764,0.32146144,0.070069894,0.6565936,0.27333644
1.28,0.08,0.22233677,0.32360834,0.06908585,0.65501547,0.27589872
1.28,0.12,0.22609161,0.32575598,0.06811644,0.6534199,0.2784636
1.28,0.16,0.22983195,0.32790422,0.06716157,0.65180767,0.28103074
1.28,0.2,0.2335578,0.3300528,0.06622099,0.65017915,0.2835999
1.28,0.24,0.23726906,0.33220148,0.06529454,0.6485347,0.28617075
1.28,0.28,0.24096568,0.33435014,0.06438204,0.6468749,0.28874305
1.28,0.32,0.24464764,0.3364985,0.06348332,0.64520025,0.29131648
1.28,0.36,0.24831487,0.33864635,0.06259818,0.64351106,0.2938908
1.28,0.4,0.25196743,0.34079358,0.06172642,0.6418078,0.29646578
1.28,0.44,0.2556053,0.34294,0.060867842,0.64009094,0.2990412
1.28,0.48,0.2592285,0.34508538,0.060022335,0.6383609,0.30161676
1.28,0.52,0.26283696,0.34722954,0.059189625,0.63661814,0.30419222
1.28,0.56,0.26643097,0.34937257,0.05836951,0.63486284,0.3067676
1.28,0.6,0.27001038,0.3515141,0.057561867,0.6330957,0.3093425
1.28,0.64,0.27357534,0.35365403,0.056766454,0.63131684,0.31191674
1.28,0.68,0.27712598,0.35579228,0.055983067,0.6295267,0.31449026
1.28,0.72,0.28066227,0.35792878,0.055211548,0.6277256,0.31706282
1.28,0.76,0.2841845,0.36006337,0.05445171,0.6259139,0.31963432
1.28,0.8,0.2876927,0.36219603,0.05370332,0.62409204,0.32220465
1.28,0.84,0.291187,0.36432663,0.052966207,0.6222602,0.32477364
1.28,0.88,0.29466754,0.36645502,0.052240208,0.62041867,0.32734114
1.28,0.92,0.29813457,0.36858127,0.051525075,0.6185678,0.32990712
1.28,0.96,0.30158815,0.37070525,0.05082065,0.61670786,0.33247146
1.28,1.0,0.30502856,0.372827,0.050126754,0.61483914,0.33503416
1.28,1.04,0.3084559,0.37494636,0.049443178,0.6129618,0.33759505
1.28,1.08,0.3118704,0.37706327,0.048769783,0.6110762,0.340154
1.28,1.12,0.3152723,0.3791779,0.04810633,0.60918254,0.34271118
1.28,1.16,0.31866178,0.38129008,0.047452673,0.60728097,0.3452664
1.28,1.2,0.32203904,0.3833998,0.046808638,0.6053718,0.34781963
1.28,1.24,0.3254043,0.3855071,0.046174012,0.6034551,0.35037085
1.28,1.28,0.32875782,0.387612,0.04554868,0.6015312,0.3529201
1.28,1.32,0.33209977,0.38971442,0.04493241,0.5996003,0.35546723
1.28,1.36,0.33543044,0.39181438,0.044325102,0.5976625,0.35801235
1.28,1.4,0.33875006,0.39391202,0.043726522,0.595718,0.36055547
1.28,1.44,0.3420588,0.39600712,0.043136597,0.593767,0.36309642
1.28,1.48,0.34535688,0.39809984,0.04255508,0.5918096,0.3656353
1.28,1.52,0.34864458,0.4001902,0.04198188,0.589846,0.36817217
1.28,1.56,0.3519221,0.40227816,0.041416835,0.58787626,0.37070692
1.28,1.6,0.3551896,0.4043636,0.040859792,0.5859007,0.3732395
1.28,1.64,0.3584473,0.40644675,0.040310606,0.58391947,0.37577
1.28,1.68,0.36169547,0.4085275,0.03976915,0.5819325,0.37829837
1.28,1.72,0.3649342,0.41060585,0.0392353,0.57994014,0.38082457
1.28,1.76,0.36816376,0.41268182,0.038708895,0.57794243,0.38334867
1.28,1.8,0.37138426,0.41475534,0.038189854,0.5759396,0.38587052
1.28,1.84,0.37459585,0.4168265,0.037678007,0.5739318,0.38839018
1.28,1.88,0.37779868,0.41889513,0.0371733,0.5719192,0.3909075
1.28,1.92,0.38099295,0.4209613,0.036675565,0.56990194,0.3934225
1.28,1.96,0.3841787,0.42302492,0.0361847,0.5678801,0.39593515
1.28,2.0,0.38735604,0.42508602,0.03570062,0.5658541,0.39844534
1.32,-2.0,0.012234628,0.21911627,0.14269766,0.70330673,0.15399559
1.32,-1.96,0.016098062,0.22074711,0.14096907,0.70319605,0.1558349
1.32,-1.92,0.019975195,0.22239472,0.13924935,0.70305467,0.157696
1.32,-1.88,0.023865608,0.22405903,0.13753888,0.7028823,0.15957887
1.32,-1.84,0.027768802,0.22573996,0.13583788,0.7026786,0.16148348
1.32,-1.8,0.03168434,0.22743747,0.13414682,0.7024434,0.16340975
1.32,-1.76,0.035611525,0.22915131,0.132466,0.7021765,0.16535747
1.32,-1.72,0.03954978,0.23088142,0.13079572,0.7018777,0.16732658
1.32,-1.68,0.04349863,0.23262766,0.12913632,0.70154667,0.16931695
1.32,-1.64,0.047457304,0.23438978,0.12748817,0.7011835,0.17132828
1.32,-1.6,0.05142516,0.2361677,0.12585163,0.70078796,0.17336047
1.32,-1.56,0.055401485,0.23796098,0.12422705,0.7003599,0.17541313
1.32,-1.52,0.05938563,0.23976958,0.122614615,0.69989926,0.17748614
1.32,-1.48,0.06337675,0.24159306,0.12101487,0.6994061,0.17957906
1.32,-1.44,0.06737409,0.24343123,0.119428046,0.69888026,0.18169166
1.32,-1.4,0.07137697,0.24528378,0.11785444,0.698322,0.18382357
1.32,-1.36,0.075384475,0.24715038,0.11629436,0.69773114,0.18597443
1.32,-1.32,0.07939584,0.24903066,0.114748165,0.697108,0.18814383
1.32,-1.28,0.08341036,0.25092438,0.11321607,0.6964525,0.19033144
1.32,-1.24,0.087427124,0.252831,0.111698404,0.69576484,0.19253674
1.32,-1.2,0.09144531,0.2547503,0.110195406,0.69504523,0.19475935
1.32,-1.16,0.0954642,0.2566818,0.108707316,0.6942939,0.19699879
1.32,-1.12,0.099483006,0.2586252,0.10723435,0.69351107,0.19925466
1.32,-1.08,0.10350088,0.26058,0.10577675,0.6926968,0.20152642
1.32,-1.04,0.1075171,0.2625459,0.10433464,0.6918518,0.20381363
1.32,-1.0,0.11153091,0.2645224,0.10290828,0.6909759,0.20611575
1.32,-0.96,0.11554159,0.26650918,0.101497784,0.69006985,0.20843239
1.32,-0.92,0.11954845,0.26850578,0.10010326,0.6891337,0.21076299
1.32,-0.88,0.12355071,0.2705118,0.09872493,0.688168,0.2131071
1.32,-0.84,0.12754782,0.2725269,0.09736274,0.68717307,0.21546419
1.32,-0.8,0.13153908,0.2745506,0.096016906,0.6861493,0.2178338
1.32,-0.76,0.13552386,0.27658248,0.09468746,0.6850972,0.2202154
1.32,-0.72,0.13950172,0.27862224,0.09337438,0.68401706,0.22260857
1.32,-0.68,0.14347191,0.28066948,0.09207773,0.6829095,0.22501281
1.32,-0.64,0.14743409,0.28272384,0.09079755,0.68177474,0.2274277
1.32,-0.6,0.15138762,0.28478485,0.08953384,0.68061346,0.22985269
1.32,-0.56,0.1553321,0.28685224,0.088286534,0.67942613,0.23228739
1.32,-0.52,0.1592671,0.28892562,0.08705565,0.67821306,0.23473133
1.32,-0.48,0.16319214,0.29100466,0.08584107,0.67697483,0.2371841
1.32,-0.44,0.1671069,0.293089,0.08464281,0.6757119,0.23964524
1.32,-0.4,0.1710109,0.2951783,0.08346079,0.6744249,0.24211432
1.32,-0.36,0.17490399,0.2972723,0.08229485,0.6731141,0.24459097
1.32,-0.32,0.17878565,0.29937062,0.08114498,0.6717802,0.24707478
1.32,-0.28,0.18265574,0.30147296,0.08001107,0.6704236,0.24956533
1.32,-0.24,0.18651387,0.30357903,0.078892976,0.6690448,0.25206226
1.32,-0.2,0.19035979,0.30568847,0.077790596,0.6676443,0.25456506
1.32,-0.16,0.19419333,0.3078011,0.076703824,0.66622263,0.25707355
1.32,-0.12,0.19801423,0.3099166,0.075632505,0.6647802,0.25958726
1.32,-0.08,0.20182233,0.3120346,0.07457652,0.6633176,0.26210582
1.32,-0.04,0.20561738,0.31415498,0.07353568,0.6618353,0.26462895
1.32,0.0,0.20939924,0.31627744,0.0725099,0.6603338,0.2671563
1.32,0.04,0.21316777,0.3184017,0.071498975,0.65881354,0.26968753
1.32,0.08,0.21692282,0.3205274,0.070502795,0.6572749,0.27222222
1.32,0.12,0.22066431,0.32265455,0.06952113,0.65571856,0.27476022
1.32,0.16,0.22439203,0.32478276,0.06855388,0.65414494,0.27730113
1.32,0.2,0.22810598,0.3269118,0.06760086,0.6525545,0.27984464
1.32,0.24,0.23180605,0.32904154,0.066661894,0.65094763,0.2823905
1.32,0.28,0.23549218,0.33117166,0.065736786,0.6493248,0.28493842
1.32,0.32,0.23916435,0.33330208,0.064825416,0.6476864,0.28748816
1.32,0.36,0.24282242,0.33543247,0.063927576,0.6460331,0.29003936
1.32,0.4,0.24646649,0.3375628,0.06304305,0.644365,0.29259193
1.32,0.44,0.2500964,0.33969265,0.062171727,0.6426828,0.2951454
1.32,0.48,0.25371233,0.34182212,0.06131341,0.64098686,0.29769972
1.32,0.52,0.2573142,0.3439509,0.060467865,0.63927746,0.30025464
1.32,0.56,0.26090208,0.3460789,0.05963495,0.63755506,0.30280995
1.32,0.6,0.26447597,0.34820595,0.05881448,0.6358201,0.30536544
1.32,0.64,0.2680359,0.3503319,0.058006253,0.6340729,0.3079209
1.32,0.68,0.271582,0.3524566,0.05721009,0.6323137,0.31047615
1.32,0.72,0.2751143,0.35458001,0.056425825,0.6305432,0.31303105
1.32,0.76,0.27863297,0.35670197,0.05565322,0.62876135,0.31558543
1.32,0.8,0.28213808,0.3588224,0.054892138,0.6269686,0.31813923
1.32,0.84,0.28562972,0.3609412,0.054142375,0.6251655,0.32069215
1.32,0.88,0.289108,0.36305824,0.053403758,0.6233521,0.32324412
1.32,0.92,0.29257318,0.36517355,0.052676085,0.62152874,0.32579514
1.32,0.96,0.2960253,0.36728698,0.05195919,0.6196958,0.328345
1.32,1.0,0.29946458,0.36939853,0.051252853,0.6178534,0.3308937
1.32,1.04,0.30289117,0.37150818,0.050556943,0.616002,0.3334411
1.32,1.08,0.3063053,0.3736158,0.04987122,0.61414164,0.33598718
1.32,1.12,0.30970708,0.37572137,0.049195565,0.6122726,0.3385318
1.32,1.16,0.31309673,0.37782496,0.048529755,0.61039525,0.341075
1.32,1.2,0.31647447,0.37992638,0.04787366,0.6085098,0.34361658
1.32,1.24,0.31984052,0.38202587,0.04722705,0.60661626,0.34615675
1.32,1.28,0.32319507,0.38412315,0.04658981,0.604715,0.34869525
1.32,1.32,0.32653838,0.38621843,0.045961764,0.6028061,0.3512322
1.32,1.36,0.3298706,0.38831154,0.045342714,0.60088986,0.35376748
1.32,1.4,0.33319202,0.39040256,0.04473251,0.59896636,0.35630116
1.32,1.44,0.33650285,0.39249152,0.044131007,0.5970358,0.3588332
1.32,1.48,0.33980325,0.3945784,0.043538034,0.5950984,0.36136356
1.32,1.52,0.34309348,0.39666322,0.042953443,0.5931542,0.36389232
1.32,1.56,0.3463738,0.398746,0.0423771,0.5912035,0.3664194
1.32,1.6,0.3496443,0.40082663,0.04180886,0.58924645,0.3689447
1.32,1.64,0.3529053,0.40290523,0.041248564,0.58728313,0.37146837
1.32,1.68,0.35615695,0.4049818,0.040696073,0.58531356,0.37399036
1.32,1.72,0.35939944,0.40705627,0.040151272,0.58333814,0.3765106
1.32,1.76,0.36263302,0.4091288,0.039614007,0.5813569,0.37902912
1.32,1.8,0.36585775,0.41119915,0.039084174,0.57936996,0.38154587
1.32,1.84,0.36907387,0.41326743,0.03856162,0.5773775,0.38406083
1.32,1.88,0.37228152,0.4153337,0.038046267,0.5753797,0.38657403
1.32,1.92,0.37548083,0.4173977,0.037537985,0.5733767,0.38908523
1.32,1.96,0.37867194,0.41945964,0.03703667,0.5713687,0.39159462
1.32,2.0,0.38185498,0.42151943,0.036542185,0.5693558,0.39410204
1.36,-2.0,0.008298653,0.21746598,0.1444742,0.70338845,0.15213737
1.36,-1.96,0.012124034,0.21906972,0.14274737,0.7033094,0.15394317
1.36,-1.92,0.015963405,0.22069007,0.14102903,0.7032004,0.15577053
1.36,-1.88,0.019816233,0.22232696,0.13931954,0.7030611,0.1576194
1.36,-1.84,0.023682099,0.22398028,0.13761918,0.70289105,0.15948974
1.36,-1.8,0.027560525,0.22564998,0.13592833,0.70269024,0.16138147
1.36,-1.76,0.031450775,0.22733587,0.13424729,0.7024584,0.16329439
1.36,-1.72,0.03535235,0.22903787,0.13257644,0.70219505,0.16522847
1.36,-1.68,0.039264657,0.2307558,0.13091613,0.7019004,0.16718352
1.36,-1.64,0.043186937,0.2324894,0.12926674,0.7015739,0.16915926
1.36,-1.6,0.047118586,0.23423856,0.12762862,0.7012158,0.17115556
1.36,-1.56,0.05105899,0.23600309,0.12600203,0.7008257,0.17317222
1.36,-1.52,0.055007197,0.23778264,0.12438742,0.70040375,0.17520887
1.36,-1.48,0.05896262,0.23957697,0.12278511,0.69994956,0.17726524
1.36,-1.44,0.06292447,0.24138582,0.121195376,0.69946355,0.17934106
1.36,-1.4,0.066891916,0.24320889,0.119618654,0.69894546,0.18143596
1.36,-1.36,0.07086432,0.2450459,0.1180551,0.6983953,0.18354966
1.36,-1.32,0.0748407,0.24689643,0.11650515,0.6978132,0.18568164
1.36,-1.28,0.078820445,0.24876025,0.11496901,0.69719934,0.18783167
1.36,-1.24,0.082802676,0.25063694,0.11344702,0.69655377,0.18999924
1.36,-1.2,0.08678656,0.25252616,0.11193942,0.6958766,0.19218397
1.36,-1.16,0.09077137,0.25442755,0.11044647,0.6951681,0.19438542
1.36,-1.12,0.09475635,0.25634074,0.10896832,0.69442844,0.19660316
1.36,-1.08,0.09874075,0.25826535,0.107505284,0.69365793,0.19883676
1.36,-1.04,0.10272383,0.26020104,0.10605747,0.6928567,0.20108578
1.36,-1.0,0.106704846,0.26214734,0.104625106,0.6920252,0.20334971
1.36,-0.96,0.11068307,0.26410392,0.103208326,0.6911635,0.20562811
1.36,-0.92,0.114657864,0.2660704,0.10180731,0.69027215,0.20792055
1.36,-0.88,0.118628554,0.26804638,0.10042214,0.6893513,0.2102265
1.36,-0.84,0.12259454,0.2700315,0.09905288,0.6884016,0.2125456
1.36,-0.8,0.12655517,0.27202538,0.09769968,0.687423,0.21487732
1.36,-0.76,0.1305099,0.27402765,0.096362576,0.68641615,0.21722125
1.36,-0.72,0.1344582,0.27603793,0.09504159,0.6853815,0.21957691
1.36,-0.68,0.13839945,0.2780559,0.0937368,0.6843193,0.22194386
1.36,-0.64,0.14233325,0.28008115,0.09244818,0.6832301,0.22432168
1.36,-0.6,0.14625901,0.2821134,0.091175765,0.68211436,0.2267099
1.36,-0.56,0.1501765,0.28415233,0.0899195,0.6809723,0.22910821
1.36,-0.52,0.15408511,0.28619745,0.08867937,0.67980456,0.23151603
1.36,-0.48,0.1579844,0.28824854,0.0874554,0.6786116,0.23393302
1.36,-0.44,0.16187422,0.29030538,0.08624743,0.6773937,0.23635887
1.36,-0.4,0.16575402,0.2923675,0.08505541,0.6761515,0.23879308
1.36,-0.36,0.16962355,0.29443464,0.08387934,0.6748855,0.24123524
1.36,-0.32,0.1734825,0.2965065,0.082719065,0.67359585,0.243685
1.36,-0.28,0.1773306,0.29858282,0.081574544,0.6722834,0.24614203
1.36,-0.24,0.18116756,0.3006633,0.08044562,0.6709484,0.24860595
1.36,-0.2,0.1849931,0.30274767,0.07933222,0.6695914,0.25107637
1.36,-0.16,0.18880701,0.3048356,0.078234226,0.6682129,0.25355288
1.36,-0.12,0.19260904,0.30692685,0.07715151,0.66681325,0.25603524
1.36,-0.08,0.19639911,0.30902115,0.07608394,0.66539305,0.25852305
1.36,-0.04,0.20017686,0.31111822,0.07503139,0.6639527,0.26101592
1.36,0.0,0.20394228,0.31321794,0.07399367,0.6624927,0.26351368
1.36,0.04,0.20769511,0.3153199,0.0729707,0.66101336,0.2660159
1.36,0.08,0.2114352,0.31742388,0.07196235,0.65951544,0.2685222
1.36,0.12,0.21516249,0.31952977,0.07096841,0.65799916,0.27103242
1.36,0.16,0.21887681,0.32163724,0.069988735,0.65646505,0.2735462
1.36,0.2,0.22257808,0.32374606,0.06902322,0.65491354,0.27606317
1.36,0.24,0.22626613,0.32585606,0.06807165,0.6533452,0.27858314
1.36,0.28,0.22994103,0.327967,0.06713387,0.65176034,0.2811058
1.36,0.32,0.23360257,0.33007866,0.06620974,0.65015936,0.28363085
1.36,0.36,0.23725076,0.3321909,0.06529906,0.6485429,0.28615806
1.36,0.4,0.24088562,0.3343035,0.06440169,0.6469111,0.2886872
1.36,0.44,0.24450697,0.33641624,0.06351746,0.64526457,0.29121795
1.36,0.48,0.24811491,0.33852905,0.06264618,0.6436037,0.29375017
1.36,0.52,0.2517094,0.3406416,0.061787654,0.6419288,0.29628348
1.36,0.56,0.25529048,0.34275395,0.060941774,0.6402404,0.2988179
1.36,0.6,0.25885817,0.34486574,0.060108293,0.6385386,0.30135304
1.36,0.64,0.26241243,0.34697694,0.059287094,0.6368242,0.30388874
1.36,0.68,0.26595342,0.34908742,0.058477946,0.6350972,0.30642483
1.36,0.72,0.26948112,0.35119694,0.057680685,0.6333582,0.30896112
1.36,0.76,0.27299562,0.35330558,0.056895196,0.63160735,0.31149748
1.36,0.8,0.27649704,0.35541305,0.056121197,0.6298451,0.31403372
1.36,0.84,0.2799855,0.3575194,0.055358555,0.62807167,0.31656978
1.36,0.88,0.28346103,0.35962442,0.054607067,0.6262875,0.31910542
1.36,0.92,0.28692383,0.3617281,0.053866606,0.6244929,0.32164058
1.36,0.96,0.29037395,0.3638303,0.053136997,0.62268794,0.3241751
1.36,1.0,0.29381165,0.36593106,0.05241797,0.62087303,0.32670897
1.36,1.04,0.29723698,0.36803022,0.051709447,0.6190486,0.329242
1.36,1.08,0.30065018,0.3701278,0.051011205,0.61721456,0.33177418
1.36,1.12,0.3040514,0.37222373,0.050323043,0.61537147,0.33430547
1.36,1.16,0.30744085,0.37431803,0.049644835,0.61351943,0.33683574
1.36,1.2,0.3108186,0.3764106,0.048976395,0.6116587,0.33936492
1.36,1.24,0.314185,0.37850147,0.048317563,0.6097894,0.34189308
1.36,1.28,0.31754023,0.3805906,0.047668163,0.60791177,0.34442008
1.36,1.32,0.3208844,0.3826779,0.047027986,0.60602605,0.3469459
1.36,1.36,0.3242178,0.38476357,0.04639694,0.6041325,0.34947056
